Wing_Span,Length,Height,Multi_Engine,TP_mods,Engine_Type,AUW,MEW,FW,Vmax,Vcruise,Vstall,Range,Hmax,Hmax_(One),ROC,ROC_(One),Vlo,Slo,Vl,Sl
32.916666666666664,23.5,8.333333333333334,1,0,0,2500.0,1610.0,489.1,150.9738263954345,142.0,34.0,282.17913505681787,20000.0,20000.0,1650.0,1650.0,600.0,250.0,500.0,455.1128827020498
35.0,24.25,8.333333333333334,1,0,0,2525.0,1585.0,348.40000000000003,155.0,147.0,50.0,627.0,17000.0,17000.0,875.0,875.0,1250.0,815.0,1670.0,595.0
32.0,24.5,8.0,1,0,0,2650.0,1523.0,335.0,152.0,143.0,56.0,600.0,15000.0,15000.0,900.0,900.0,1800.0,1025.0,1380.0,780.0
49.083333333333336,36.833333333333336,14.5,0,0,0,6750.0,4635.0,1045.2,187.0,177.0,59.0,693.0,19400.0,6500.0,1340.0,266.0,1915.0,1100.0,2235.0,975.0
77.83333333333333,83.08333333333333,24.33333333333333,0,0,2,69700.0,38000.0,28300.0,503.0,459.0,104.0,3767.0,45000.0,23400.0,4049.0,1403.0,5115.0,4083.981246982236,3250.0,2288.3380485663074
36.75,29.5,10.333333333333334,0,0,0,5300.0,3273.0,683.4,239.0,226.0,64.0,735.0,29000.0,18800.0,1924.0,475.0,1515.0,1190.0,1734.0,614.0
38.16666666666666,29.83333333333333,9.166666666666666,0,0,0,4700.0,3184.0,1005.0,211.0,204.0,62.0,939.0,20000.0,18700.0,1170.0,375.0,1500.0,945.0,1675.0,795.0
35.833333333333336,28.83333333333333,7.75,1,0,0,2800.0,1790.0,589.6,137.0,123.0,48.0,804.0,14700.0,14700.0,910.0,910.0,1640.0,910.0,1395.0,640.0
35.833333333333336,27.83333333333333,7.75,1,0,0,3350.0,1842.0,589.6,136.0,131.0,49.0,522.0,15500.0,15500.0,860.0,860.0,1640.0,910.0,1395.0,640.0
36.75,29.5,10.25,0,0,0,5200.0,3260.0,683.4,229.0,213.0,63.0,735.0,28100.0,16600.0,1820.0,450.0,1584.0,1050.0,1910.0,640.0
38.083333333333336,34.333333333333336,12.583333333333334,0,0,0,5990.0,4184.0,683.4,243.0,229.0,71.0,1106.0,29800.0,15800.0,1650.0,315.0,2175.0,1615.0,1850.0,770.0
44.41666666666666,33.0,9.166666666666666,1,0,1,6000.0,3600.0,1273.0,138.0,130.0,57.0,545.0,25000.0,25000.0,1740.0,1740.0,1823.9436391034344,600.0,2179.158882993022,500.0
45.91666666666666,39.833333333333336,15.083333333333334,0,0,1,10950.0,6549.0,3149.0,267.0,261.0,77.0,1235.0,29802.0,14419.0,2380.0,600.0,2856.0,2090.0,2275.0,1194.0
65.0,51.75,18.58333333333333,0,0,1,11579.0,7250.0,2457.0,165.0,150.0,57.0,1172.230603124088,24300.0,8500.0,1300.0,275.0,1900.0,579.0,1995.0,1125.0
32.666666666666664,20.75,6.25,1,0,0,1450.0,818.0,167.5,104.0,100.0,43.0,390.0,15500.0,15500.0,640.0,640.0,1850.0,650.0,1530.0,460.0
35.166666666666664,23.5,8.416666666666666,1,0,0,2300.0,1200.0,361.8,132.0,110.0,42.0,555.0,18000.0,18000.0,800.0,800.0,997.2646133795864,580.0,914.8725590642312,580.0
61.75,69.16666666666667,19.58333333333333,0,0,2,37500.0,21775.0,14600.0,560.28,422.0,108.66240221589209,3400.0,42900.0,28000.0,4701.920573011845,576.0,6073.875744664147,4509.0,3602.000348216539,2916.0
35.0,23.166666666666668,8.333333333333334,1,0,0,2575.0,1525.0,348.40000000000003,147.0,143.0,50.0,659.0,16500.0,16500.0,800.0,800.0,1395.0,815.0,1610.0,595.0
36.083333333333336,20.33333333333333,8.75,1,0,0,1250.0,786.0,100.5,78.0,72.0,33.0,180.0,11000.0,11000.0,360.0,360.0,583.0,393.2264536172991,880.0,542.4451418183852
36.583333333333336,28.25,9.666666666666666,1,0,0,3600.0,1915.0,435.5,174.0,160.0,53.0,609.0,26300.0,26300.0,1030.0,1030.0,1810.0,910.0,1395.0,735.0
36.5,27.25,9.583333333333334,1,0,0,3000.0,1780.0,435.5,170.0,160.0,52.0,680.0,20300.0,20300.0,1270.0,1270.0,1210.0,625.0,1110.0,725.0
34.166666666666664,34.833333333333336,12.083333333333334,0,1,0,5500.0,3737.0,1105.5,300.0,252.0,74.0,900.0,25000.0,23000.0,2010.0,450.0,2040.0,1710.0,1840.0,1040.0
35.583333333333336,27.0,9.083333333333334,1,0,0,2350.0,1415.0,328.3,125.0,117.0,46.0,591.0,12700.0,12700.0,670.0,670.0,1575.0,845.0,1135.0,400.0
34.0,25.166666666666668,7.416666666666667,1,0,0,2100.0,1175.0,335.0,122.0,103.0,54.0,600.0,16800.0,16800.0,875.0,875.0,1350.0,945.0,1400.0,940.0
36.0,25.416666666666668,7.5,1,0,0,3200.0,1520.0,435.5,153.0,145.0,54.0,561.0,17300.0,17300.0,1000.0,1000.0,1510.0,650.0,1265.0,610.0
40.75,26.25,8.0,1,0,0,4000.0,2189.0,247.9,105.0,98.0,50.0,278.0,11100.0,11100.0,690.0,690.0,1090.0,680.0,1265.0,420.0
32.833333333333336,25.5,8.25,1,0,0,3050.0,1862.0,335.0,170.0,161.0,52.0,520.0,17800.0,17800.0,930.0,930.0,1288.0,982.0,1298.0,643.0
35.166666666666664,22.33333333333333,6.666666666666667,1,0,0,1220.0,730.0,120.6,197.0,87.0,35.0,230.0,18000.0,18000.0,900.0,900.0,700.0,350.0,470.0,290.0
77.83333333333333,88.33333333333333,24.416666666666668,0,0,2,73200.0,42500.0,29500.0,510.0,459.0,108.0,4420.0,45000.0,27000.0,4219.0,1063.0,5265.0,3821.433538433165,3393.0,2048.68190592988
45.083333333333336,35.5,14.666666666666666,0,0,1,9300.0,5680.0,2572.8,223.0,216.0,77.0,1160.0,30200.0,17700.0,1900.0,490.0,2150.0,1730.0,1960.0,1250.0
